,playerA,playerB,playerARacks,playerBRacks,matchIndex,date,competition
817,Muhammad Simanjuntak,Fahad al-Jassas,9,7,117,2016-06-30,2016 WPA World 9-Ball Championship
818,Roman Hybler,Carlo Biado,9,6,118,2016-06-30,2016 WPA World 9-Ball Championship
819,Hayato Hijikata,Francisco Díaz-Pizarro,3,9,119,2016-06-30,2016 WPA World 9-Ball Championship
820,Muhammad Simanjuntak,Roman Hybler,6,9,120,2016-06-30,2016 WPA World 9-Ball Championship
821,Ali al-Obaidly,Óscar Domínguez,6,9,121,2016-06-30,2016 WPA World 9-Ball Championship
822,Mateusz Śniegocki,Ryu Seung-woo,9,5,122,2016-06-30,2016 WPA World 9-Ball Championship
823,Ali al-Obaidly,Manuel Chau,9,7,123,2016-06-30,2016 WPA World 9-Ball Championship
824,Mateusz Śniegocki,Tōru Kuribayashi,9,7,124,2016-06-30,2016 WPA World 9-Ball Championship
825,Wu Jiaqing,Ali al-Obaidly,9,3,125,2016-06-30,2016 WPA World 9-Ball Championship
826,Manuel Chau,Ryu Seung-woo,8,9,126,2016-06-30,2016 WPA World 9-Ball Championship
827,Óscar Domínguez,Mateusz Śniegocki,9,8,127,2016-06-30,2016 WPA World 9-Ball Championship
828,Tōru Kuribayashi,Denis Grabe,2,9,128,2016-06-30,2016 WPA World 9-Ball Championship
829,Wu Jiaqing,Ryu Seung-woo,9,5,129,2016-06-30,2016 WPA World 9-Ball Championship
830,Óscar Domínguez,Denis Grabe,4,9,130,2016-06-30,2016 WPA World 9-Ball Championship
831,Marco Teutscher,Yukio Akakariyama,1,9,131,2016-06-30,2016 WPA World 9-Ball Championship
832,Shane Van Boening,Francisco Felicilda,9,3,132,2016-06-30,2016 WPA World 9-Ball Championship
833,Mohammed Berjaui,Marco Teutscher,1,9,133,2016-06-30,2016 WPA World 9-Ball Championship
834,Ariel Casto,Shane Van Boening,2,9,134,2016-06-30,2016 WPA World 9-Ball Championship
835,Li Hewen,Mohammed Berjaui,9,4,135,2016-06-30,2016 WPA World 9-Ball Championship
836,Marco Teutscher,Francisco Felicilda,7,9,136,2016-06-30,2016 WPA World 9-Ball Championship
837,Lo Li-wen,Ariel Casto,9,3,137,2016-06-30,2016 WPA World 9-Ball Championship
838,Yukio Akakariyama,Shane Van Boening,9,5,138,2016-06-30,2016 WPA World 9-Ball Championship
839,Li Hewen,Francisco Felicilda,9,4,139,2016-06-30,2016 WPA World 9-Ball Championship
840,Lo Li-wen,Yukio Akakariyama,9,5,140,2016-06-30,2016 WPA World 9-Ball Championship
841,Salah al-Remawi,Rogelio Belleca Sotero,9,5,141,2016-06-30,2016 WPA World 9-Ball Championship
842,Chang Yu-Lung,Abdulla al-Shemmari,9,3,142,2016-06-30,2016 WPA World 9-Ball Championship
843,Salah al-Remawi,Hunter Lombardo,9,6,143,2016-06-30,2016 WPA World 9-Ball Championship
844,Do Hoang Quan,Chang Yu-Lung,2,9,144,2016-06-30,2016 WPA World 9-Ball Championship
845,Lee Vann Corteza,Salah al-Remawi,9,5,145,2016-06-30,2016 WPA World 9-Ball Championship
846,Abdulla al-Shemmari,Hunter Lombardo,9,4,146,2016-06-30,2016 WPA World 9-Ball Championship
847,Rogelio Belleca Sotero,Do Hoang Quan,9,6,147,2016-06-30,2016 WPA World 9-Ball Championship
848,Konstantin Stepanow,Chang Yu-Lung,9,8,148,2016-06-30,2016 WPA World 9-Ball Championship
849,Lee Vann Corteza,Abdulla al-Shemmari,9,7,149,2016-06-30,2016 WPA World 9-Ball Championship
850,Rogelio Belleca Sotero,Konstantin Stepanow,6,9,150,2016-06-30,2016 WPA World 9-Ball Championship
851,Joshua Filler,Cheng Yu-hsuan,3,9,151,2016-06-30,2016 WPA World 9-Ball Championship
852,Ahmed M. Salah,Bashar Hussain,9,5,152,2016-06-30,2016 WPA World 9-Ball Championship
853,Abder Rehman Mebarki,Joshua Filler,0,9,153,2016-06-30,2016 WPA World 9-Ball Championship
854,Ahmed M. Salah,Himanshu Jain,9,6,154,2016-06-30,2016 WPA World 9-Ball Championship
855,Bashar Hussain,Abder Rehman Mebarki,9,6,155,2016-06-30,2016 WPA World 9-Ball Championship
856,Dang Jinhu,Joshua Filler,9,8,156,2016-06-30,2016 WPA World 9-Ball Championship
857,Han Haoxiang,Ahmed M. Salah,9,8,157,2016-06-30,2016 WPA World 9-Ball Championship
858,Himanshu Jain,Cheng Yu-hsuan,3,9,158,2016-06-30,2016 WPA World 9-Ball Championship
859,Bashar Hussain,Dang Jinhu,3,9,159,2016-06-30,2016 WPA World 9-Ball Championship
860,Han Haoxiang,Cheng Yu-hsuan,9,3,160,2016-06-30,2016 WPA World 9-Ball Championship
861,Ko Pin-yi,Jayson Shaw,5,11,161,2016-06-30,2016 WPA World 9-Ball Championship
862,Thorsten Hohmann,Dennis Orcollo,8,11,162,2016-06-30,2016 WPA World 9-Ball Championship
863,Chang Jung-Lin,Satoshi Kawabata,11,7,163,2016-06-30,2016 WPA World 9-Ball Championship
864,Johann Chua,Artem Koshovyi,9,11,164,2016-06-30,2016 WPA World 9-Ball Championship
865,Chu Hong-ming,Ralf Souquet,3,11,165,2016-06-30,2016 WPA World 9-Ball Championship
866,Ruslan Tschinachow,Mario He,9,11,166,2016-06-30,2016 WPA World 9-Ball Championship
867,Francisco Sánchez,Hamzaa Saeed Ali,11,8,167,2016-06-30,2016 WPA World 9-Ball Championship
868,Albin Ouschan,Jeffrey Ignacio,11,7,168,2016-06-30,2016 WPA World 9-Ball Championship
869,Zhou Long,Chang Yu-Lung,11,7,169,2016-06-30,2016 WPA World 9-Ball Championship
870,Alex Pagulayan,Irsal Nasution,11,8,170,2016-06-30,2016 WPA World 9-Ball Championship
871,Karl Boyes,Muhammad Simanjuntak,7,11,171,2016-06-30,2016 WPA World 9-Ball Championship
872,Toh Lian Han,MD Almin,11,6,172,2016-06-30,2016 WPA World 9-Ball Championship
873,Ramil Gallego,Carlo Biado,5,11,173,2016-06-30,2016 WPA World 9-Ball Championship
874,David Alcaide,Jeong Young-hwa,9,11,174,2016-06-30,2016 WPA World 9-Ball Championship
875,Nikos Ekonomopoulos,Jeff de Luna,11,7,175,2016-06-30,2016 WPA World 9-Ball Championship
876,Ko Ping-chung,Wojciech Szewczyk,11,9,176,2016-06-30,2016 WPA World 9-Ball Championship
877,Liu Haitao,Yukio Akakariyama,11,4,177,2016-06-30,2016 WPA World 9-Ball Championship
878,Alexander Kazakis,Óscar Domínguez,11,4,178,2016-06-30,2016 WPA World 9-Ball Championship
879,Chu Bingjie,Ahmed M. Salah,11,3,179,2016-06-30,2016 WPA World 9-Ball Championship
880,Hsieh Chia-chen,Karol Skowerski,7,11,180,2016-06-30,2016 WPA World 9-Ball Championship
881,Warren Kiamco,Shane Van Boening,7,11,181,2016-06-30,2016 WPA World 9-Ball Championship
882,Wu Kun-lin,Abdul Rahman al-Amar,11,10,182,2016-06-30,2016 WPA World 9-Ball Championship
883,Francisco Díaz-Pizarro,Omar al-Shaheen,9,11,183,2016-06-30,2016 WPA World 9-Ball Championship
884,Roman Hybler,Salah al-Remawi,5,11,184,2016-06-30,2016 WPA World 9-Ball Championship
885,Wu Jiaqing,Niels Feijen,11,9,185,2016-06-30,2016 WPA World 9-Ball Championship
886,Denis Grabe,Mieszko Fortuński,11,3,186,2016-06-30,2016 WPA World 9-Ball Championship
887,Li Hewen,Daryl Peach,7,11,187,2016-06-30,2016 WPA World 9-Ball Championship
888,Lo Li-wen,Yang Ching-shun,11,10,188,2016-06-30,2016 WPA World 9-Ball Championship
889,Lee Van Corteza,Cheng Yu-hsuan,10,11,189,2016-06-30,2016 WPA World 9-Ball Championship
890,Konstantin Stepanow,Mateusz Śniegocki,11,8,190,2016-06-30,2016 WPA World 9-Ball Championship
891,Dang Jinhu,Roberto Gomez,11,7,191,2016-06-30,2016 WPA World 9-Ball Championship
892,Han Haoxiang,Ali Maghsoud,11,7,192,2016-06-30,2016 WPA World 9-Ball Championship
893,Jayson Shaw,Dennis Orcollo,11,6,193,2016-06-30,2016 WPA World 9-Ball Championship
894,Chang Jung-Lin,Artem Koshovyi,7,11,194,2016-06-30,2016 WPA World 9-Ball Championship
895,Ralf Souquet,Mario He,10,11,195,2016-06-30,2016 WPA World 9-Ball Championship
896,Francisco Sánchez,Albin Ouschan,6,11,196,2016-06-30,2016 WPA World 9-Ball Championship
897,Zhou Long,Alex Pagulayan,8,11,197,2016-06-30,2016 WPA World 9-Ball Championship
898,M. Simanjuntak,Toh Lian Han,11,10,198,2016-06-30,2016 WPA World 9-Ball Championship
899,Carlo Biado,Jeong Young-hwa,11,4,199,2016-06-30,2016 WPA World 9-Ball Championship
900,Nikos Ekonomopoulos,Ko Ping-chung,6,11,200,2016-06-30,2016 WPA World 9-Ball Championship
901,Liu Haitao,Alexander Kazakis,6,11,201,2016-06-30,2016 WPA World 9-Ball Championship
902,Chu Bingjie,Karol Skowerski,11,3,202,2016-06-30,2016 WPA World 9-Ball Championship
903,Shane Van Boening,Wu Kun-lin,11,5,203,2016-06-30,2016 WPA World 9-Ball Championship
904,Omar al-Shaheen,Salah al-Remawi,11,4,204,2016-06-30,2016 WPA World 9-Ball Championship
905,Wu Jiaqing,Denis Grabe,7,11,205,2016-06-30,2016 WPA World 9-Ball Championship
906,Daryl Peach,Lo Li-wen,11,5,206,2016-06-30,2016 WPA World 9-Ball Championship
907,Cheng Yu-hsuan,Konstantin Stepanow,11,8,207,2016-06-30,2016 WPA World 9-Ball Championship
908,Dang Jinhu,Han Haoxiang,11,7,208,2016-06-30,2016 WPA World 9-Ball Championship
909,Jayson Shaw,Artem Koshovyi,11,10,209,2016-06-30,2016 WPA World 9-Ball Championship
910,Mario He,Albin Ouschan,9,11,210,2016-06-30,2016 WPA World 9-Ball Championship
911,Alex Pagulayan,M. Simanjuntak,11,7,211,2016-06-30,2016 WPA World 9-Ball Championship
912,Carlo Biado,Ko Ping-chung,9,11,212,2016-06-30,2016 WPA World 9-Ball Championship
913,Alexander Kazakis,Chu Bingjie,11,7,213,2016-06-30,2016 WPA World 9-Ball Championship
914,Shane Van Boening,Omar al-Shaheen,11,5,214,2016-06-30,2016 WPA World 9-Ball Championship
915,Denis Grabe,Daryl Peach,11,6,215,2016-06-30,2016 WPA World 9-Ball Championship
916,Cheng Yu-hsuan,Dang Jinhu,11,8,216,2016-06-30,2016 WPA World 9-Ball Championship
917,Jayson Shaw,Albin Ouschan,7,11,217,2016-06-30,2016 WPA World 9-Ball Championship
918,Alex Pagulayan,Ko Ping-chung,11,10,218,2016-06-30,2016 WPA World 9-Ball Championship
919,Alexander Kazakis,Shane Van Boening,9,11,219,2016-06-30,2016 WPA World 9-Ball Championship
920,Denis Grabe,Cheng Yu-hsuan,3,11,220,2016-06-30,2016 WPA World 9-Ball Championship
921,Albin Ouschan,Alex Pagulayan,11,4,221,2016-06-30,2016 WPA World 9-Ball Championship
922,Shane Van Boening,Cheng Yu-hsuan,11,9,222,2016-06-30,2016 WPA World 9-Ball Championship
923,Albin Ouschan,Shane Van Boening,13,6,223,2016-06-30,2016 WPA World 9-Ball Championship
924,Hassan Zeraatgar,Mieszko Fortuński,7,9,1,2017-12-09,2017 WPA World 9-Ball Championship
925,Maung Maung,Johann Chua,9,3,2,2017-12-09,2017 WPA World 9-Ball Championship
926,Hassan Zeraatgar,Zine el-Abidine Cherif,9,6,3,2017-12-09,2017 WPA World 9-Ball Championship
927,Maung Maung,Tomoo Takano,9,6,4,2017-12-09,2017 WPA World 9-Ball Championship
928,Johann Chua,Hassan Zeraatgar,9,4,5,2017-12-09,2017 WPA World 9-Ball Championship
929,Zine el-Abidine Cherif,Jalal al-Sarisi,1,9,6,2017-12-09,2017 WPA World 9-Ball Championship
930,Mieszko Fortuński,Maung Maung,9,3,7,2017-12-09,2017 WPA World 9-Ball Championship
931,Tomoo Takano,Francisco Sánchez,6,9,8,2017-12-09,2017 WPA World 9-Ball Championship
932,Johann Chua,Jalal Yousef,8,9,9,2017-12-09,2017 WPA World 9-Ball Championship
933,Mieszko Fortuński,Francisco Sánchez,5,9,10,2017-12-09,2017 WPA World 9-Ball Championship
934,Lee jun-ho,Bader al-Awadhi,7,9,11,2017-12-09,2017 WPA World 9-Ball Championship
935,Ryu Seung-woo,Muzammil Hussain,9,5,12,2017-12-09,2017 WPA World 9-Ball Championship
936,Mohamed el-Raousti,Lee Jun-ho,1,9,13,2017-12-09,2017 WPA World 9-Ball Championship
937,Ryu Seung-woo,Mika Immonen,9,5,14,2017-12-09,2017 WPA World 9-Ball Championship
938,Jeffrey de Luna,Mohamed el-Raousti,9,1,15,2017-12-09,2017 WPA World 9-Ball Championship
939,Muzammil Hussain,Lee Jun-ho,9,7,16,2017-12-09,2017 WPA World 9-Ball Championship
940,Ryu Seung-woo,Bader al-Awadhi,6,9,17,2017-12-09,2017 WPA World 9-Ball Championship
941,Keng Kwang Chan,Mika Immonen,9,6,18,2017-12-09,2017 WPA World 9-Ball Championship
942,Jeffrey de Luna,Muzammil Hussain,9,3,19,2017-12-09,2017 WPA World 9-Ball Championship
943,Bader al-Awadhi,Keng Kwang Chan,7,9,20,2017-12-09,2017 WPA World 9-Ball Championship
944,Majed Alazmi,Dang Jinhu,0,9,21,2017-12-09,2017 WPA World 9-Ball Championship
945,Teck Goh Chin,Warren Kiamco,6,9,22,2017-12-09,2017 WPA World 9-Ball Championship
946,Jason Theron,Majed Alazmi,8,9,23,2017-12-09,2017 WPA World 9-Ball Championship
947,Robert Hart,Teck Goh Chin,4,9,24,2017-12-09,2017 WPA World 9-Ball Championship
948,Warren Kiamco,Jason Theron,9,3,25,2017-12-09,2017 WPA World 9-Ball Championship
949,Majed Alazmi,Konstantin Stepanow,3,9,26,2017-12-09,2017 WPA World 9-Ball Championship
950,Robert Hart,Jeffrey Ignacio,3,9,27,2017-12-09,2017 WPA World 9-Ball Championship
951,Teck Goh Chin,Dang Jinhu,5,9,28,2017-12-09,2017 WPA World 9-Ball Championship
952,Warren Kiamco,Konstantin Stepanow,7,9,29,2017-12-09,2017 WPA World 9-Ball Championship
953,Jeffrey Ignacio,Dang Jinhu,9,6,30,2017-12-09,2017 WPA World 9-Ball Championship
954,Fawaz al-Rashedi,Niels Feijen,6,9,31,2017-12-09,2017 WPA World 9-Ball Championship
955,Wojciech Szewczyk,Lưu Minh Phúc,9,7,32,2017-12-09,2017 WPA World 9-Ball Championship
956,Fawaz al-Rashedi,Farhat Bouchaib,9,3,33,2017-12-09,2017 WPA World 9-Ball Championship
957,Wojciech Szewczyk,Ahmed Tanvir,9,6,34,2017-12-09,2017 WPA World 9-Ball Championship
958,Ko Pin-yi,Fawaz al-Rashedi,9,6,35,2017-12-09,2017 WPA World 9-Ball Championship
959,Lưu Minh Phúc,Farhat Bouchaib,9,2,36,2017-12-09,2017 WPA World 9-Ball Championship
960,Wojciech Szewczyk,Christian Sparrenlöv,8,9,37,2017-12-09,2017 WPA World 9-Ball Championship
961,Ahmed Tanvir,Niels Feijen,0,9,38,2017-12-09,2017 WPA World 9-Ball Championship
962,Ko Pin-yi,Lưu Minh Phúc,9,8,39,2017-12-09,2017 WPA World 9-Ball Championship
963,Christian Sparrenlöv,Niels Feijen,9,8,40,2017-12-09,2017 WPA World 9-Ball Championship
964,Han Haoxiang,Kong Dejing,5,9,41,2017-12-09,2017 WPA World 9-Ball Championship
965,Damianos Giallourakis,Ahmad Naiem,8,9,42,2017-12-09,2017 WPA World 9-Ball Championship
966,Han Haoxiang,Hunter Lombardo,9,4,43,2017-12-09,2017 WPA World 9-Ball Championship
967,Dharminder Lilly,Damianos Giallourakis,2,9,44,2017-12-09,2017 WPA World 9-Ball Championship
968,Han Haoxiang,Ahmad Naiem,2,9,45,2017-12-09,2017 WPA World 9-Ball Championship
969,Nick Malai,Hunter Lombardo,9,7,46,2017-12-09,2017 WPA World 9-Ball Championship
970,Kong Dejing,Dharminder Lilly,9,6,47,2017-12-09,2017 WPA World 9-Ball Championship
971,Damianos Giallourakis,Joshua Filler,6,9,48,2017-12-09,2017 WPA World 9-Ball Championship
972,Ahmad Naiem,Nick Malai,7,9,49,2017-12-09,2017 WPA World 9-Ball Championship
973,Kong Dejing,Joshua Filler,6,9,50,2017-12-09,2017 WPA World 9-Ball Championship
974,Mohammad Berjawi,Roland Garcia,6,9,51,2017-12-09,2017 WPA World 9-Ball Championship
975,Maxim Dudanez,Yukio Akakariyama,9,7,52,2017-12-09,2017 WPA World 9-Ball Championship
976,Alex Pagulayan,Mohammad Berjawi,7,9,53,2017-12-09,2017 WPA World 9-Ball Championship
977,Maxim Dudanez,Aayush Kumar,9,5,54,2017-12-09,2017 WPA World 9-Ball Championship
978,Alex Pagulayan,Yukio Akakariyama,8,9,55,2017-12-09,2017 WPA World 9-Ball Championship
979,Mohammad Berjawi,Lo Ho Sum,7,9,56,2017-12-09,2017 WPA World 9-Ball Championship
980,Maxim Dudanez,Maximilian Lechner,4,9,57,2017-12-09,2017 WPA World 9-Ball Championship
981,Aayush Kumar,Roland Garcia,6,9,58,2017-12-09,2017 WPA World 9-Ball Championship
982,Yukio Akakariyama,Lo Ho Sum,7,9,59,2017-12-09,2017 WPA World 9-Ball Championship
983,Maximilian Lechner,Roland Garcia,9,5,60,2017-12-09,2017 WPA World 9-Ball Championship
984,Lo Li-wen,Cheng Yu-hsuan,9,6,61,2017-12-09,2017 WPA World 9-Ball Championship
985,Wiktor Zieliński,Mario He,9,8,62,2017-12-09,2017 WPA World 9-Ball Championship
986,Tao Ying Duo,Lo Li-wen,4,9,63,2017-12-09,2017 WPA World 9-Ball Championship
987,Mazin Berjawi,Wiktor Zieliński,3,9,64,2017-12-09,2017 WPA World 9-Ball Championship
988,Mario He,Tao Ying Duo,9,3,65,2017-12-09,2017 WPA World 9-Ball Championship
989,Dương Quốc Hoàng,Lo Li-wen,9,6,66,2017-12-09,2017 WPA World 9-Ball Championship
990,Martin Daigle,Mazin Berjawi,9,5,67,2017-12-09,2017 WPA World 9-Ball Championship
991,Wiktor Zieliński,Cheng Yu-hsuan,3,9,68,2017-12-09,2017 WPA World 9-Ball Championship
992,Mario He,Dương Quốc Hoàng,8,9,69,2017-12-09,2017 WPA World 9-Ball Championship
993,Martin Daigle,Cheng Yu-hsuan,9,7,70,2017-12-09,2017 WPA World 9-Ball Championship
994,Mohammadali Pordel,Nien Rong-chih,8,9,71,2017-12-09,2017 WPA World 9-Ball Championship
995,Fjodor Gorst,Hsieh Chia-chen,3,9,72,2017-12-09,2017 WPA World 9-Ball Championship
996,Abdulatif Alfawal,Mohammadali Pordel,5,9,73,2017-12-09,2017 WPA World 9-Ball Championship
997,Wang Can,Fjodor Gorst,7,9,74,2017-12-09,2017 WPA World 9-Ball Championship
998,Albin Ouschan,Abdulatif Alfawal,9,5,75,2017-12-09,2017 WPA World 9-Ball Championship
999,Hsieh Chia-chen,Mohammadali Pordel,9,5,76,2017-12-09,2017 WPA World 9-Ball Championship
1000,Wang Can,Nien Rong-chih,5,9,77,2017-12-09,2017 WPA World 9-Ball Championship
1001,Fjodor Gorst,Liu Haitao,5,9,78,2017-12-09,2017 WPA World 9-Ball Championship
1002,Albin Ouschan,Hsieh Chia-chen,9,5,79,2017-12-09,2017 WPA World 9-Ball Championship
1003,Nien Rong-chih,Liu Haitao,5,9,80,2017-12-09,2017 WPA World 9-Ball Championship
1004,Ali al-Obaidly,Ruslan Tschinachow,5,9,81,2017-12-09,2017 WPA World 9-Ball Championship
1005,Nguyễn Anh Tuấn,Ralf Souquet,9,7,82,2017-12-09,2017 WPA World 9-Ball Championship
1006,Ali al-Obaidly,Ip Tung Pong,9,4,83,2017-12-09,2017 WPA World 9-Ball Championship
1007,Ali Maghsoud,Nguyễn Anh Tuấn,6,9,84,2017-12-09,2017 WPA World 9-Ball Championship
1008,Ralf Souquet,Ali al-Obaidly,9,2,85,2017-12-09,2017 WPA World 9-Ball Championship
1009,Ip Tung Pong,Roman Hybler,2,9,86,2017-12-09,2017 WPA World 9-Ball Championship
1010,Ali Maghsoud,Tomasz Kapłan,2,9,87,2017-12-09,2017 WPA World 9-Ball Championship
1011,Nguyễn Anh Tuấn,Ruslan Tschinachow,8,9,88,2017-12-09,2017 WPA World 9-Ball Championship
1012,Ralf Souquet,Roman Hybler,7,9,89,2017-12-09,2017 WPA World 9-Ball Championship
1013,Tomasz Kapłan,Ruslan Tschinachow,9,8,90,2017-12-09,2017 WPA World 9-Ball Championship
1014,Waleed Majid,Chu Bingjie,1,9,91,2017-12-09,2017 WPA World 9-Ball Championship
1015,Hiroshi Takenaka,Sebastian Ludwig,9,8,92,2017-12-09,2017 WPA World 9-Ball Championship
1016,Nadim Okbani,Waleed Majid,2,9,93,2017-12-09,2017 WPA World 9-Ball Championship
1017,Hiroshi Takenaka,Mohammed Hassan,9,2,94,2017-12-09,2017 WPA World 9-Ball Championship
1018,Alexander Kazakis,Nadim Okbani,9,2,95,2017-12-09,2017 WPA World 9-Ball Championship
1019,Sebastian Ludwig,Waleed Majid,9,1,96,2017-12-09,2017 WPA World 9-Ball Championship
1020,Hiroshi Takenaka,Chu Bingjie,2,9,97,2017-12-09,2017 WPA World 9-Ball Championship
1021,Mohammed Hassan,Eklent Kaçi,2,9,98,2017-12-09,2017 WPA World 9-Ball Championship
1022,Alexander Kazakis,Sebastian Ludwig,9,7,99,2017-12-09,2017 WPA World 9-Ball Championship
1023,Chu Bingjie,Eklent Kaçi,6,9,100,2017-12-09,2017 WPA World 9-Ball Championship
1024,Mhanaa al-Obaidly,Md al-Amin,0,9,101,2017-12-09,2017 WPA World 9-Ball Championship
1025,Henrique Correia,David Alcaide,5,9,102,2017-12-09,2017 WPA World 9-Ball Championship
1026,Mhanaa al-Obaidly,Hashim Ahusanu,9,4,103,2017-12-09,2017 WPA World 9-Ball Championship
1027,Tōru Kuribayashi,Henrique Correia,8,9,104,2017-12-09,2017 WPA World 9-Ball Championship
1028,David Alcaide,Mhanaa al-Obaidly,9,0,105,2017-12-09,2017 WPA World 9-Ball Championship
1029,Hashim Ahusanu,Radosław Babica,2,9,106,2017-12-09,2017 WPA World 9-Ball Championship
1030,Md al-Amin,Tōru Kuribayashi,9,8,107,2017-12-09,2017 WPA World 9-Ball Championship
1031,Henrique Correia,Ko Ping-chung,5,9,108,2017-12-09,2017 WPA World 9-Ball Championship
1032,David Alcaide,Radosław Babica,4,9,109,2017-12-09,2017 WPA World 9-Ball Championship
1033,Md al-Amin,Ko Ping-chung,5,9,110,2017-12-09,2017 WPA World 9-Ball Championship
1034,Xu Xiaocong,Denis Grabe,9,8,111,2017-12-09,2017 WPA World 9-Ball Championship
1035,Samuel Santos,Richard Halliday,9,4,112,2017-12-09,2017 WPA World 9-Ball Championship
1036,Xu Xiaocong,Kwon Hojun,9,2,113,2017-12-09,2017 WPA World 9-Ball Championship
1037,Samuel Santos,Osama Anga,9,3,114,2017-12-09,2017 WPA World 9-Ball Championship
1038,Carlo Biado,Xu Xiaocong,9,6,115,2017-12-09,2017 WPA World 9-Ball Championship
1039,Kwon Hojun,Richard Halliday,8,9,116,2017-12-09,2017 WPA World 9-Ball Championship
1040,Hayato Hijikata,Samuel Santos,9,5,117,2017-12-09,2017 WPA World 9-Ball Championship
1041,Osama Anga,Denis Grabe,1,9,118,2017-12-09,2017 WPA World 9-Ball Championship
1042,Carlo Biado,Richard Halliday,9,4,119,2017-12-09,2017 WPA World 9-Ball Championship
1043,Hayato Hijikata,Denis Grabe,9,4,120,2017-12-09,2017 WPA World 9-Ball Championship
1044,Li Si-yu,Abdulkhizar Hasanin,9,6,121,2017-12-09,2017 WPA World 9-Ball Championship
1045,Thorsten Hohmann,Petri Makkonen,9,7,122,2017-12-09,2017 WPA World 9-Ball Championship
1046,Li Si-yu,Abderrahmane Mebarki,9,0,123,2017-12-09,2017 WPA World 9-Ball Championship
1047,Bashar Hussain,Thorsten Hohmann,6,9,124,2017-12-09,2017 WPA World 9-Ball Championship
1048,Wu Kun-lin,Li Si-yu,9,7,125,2017-12-09,2017 WPA World 9-Ball Championship
1049,Abderrahmane Mebarki,Petri Makkonen,3,9,126,2017-12-09,2017 WPA World 9-Ball Championship
1050,Bashar Hussain,Abdulkhizar Hasanin,8,9,127,2017-12-09,2017 WPA World 9-Ball Championship
1051,Pijus Labutis,Thorsten Hohmann,9,3,128,2017-12-09,2017 WPA World 9-Ball Championship
1052,Wu Kun-lin,Petri Makkonen,9,7,129,2017-12-09,2017 WPA World 9-Ball Championship
1053,Abdulkhizar Hasanin,Pijus Labutis,4,9,130,2017-12-09,2017 WPA World 9-Ball Championship
1054,Daniel Tångudd,Wu Jiaqing,9,5,131,2017-12-09,2017 WPA World 9-Ball Championship
1055,Ariel Casto,John Morra,5,9,132,2017-12-09,2017 WPA World 9-Ball Championship
1056,Daniel Tångudd,Mohammed Alkhashawi,9,3,133,2017-12-09,2017 WPA World 9-Ball Championship
1057,Ariel Casto,Yang Ching-shun,9,6,134,2017-12-09,2017 WPA World 9-Ball Championship
1058,Naoyuki Ōi,Daniel Tångudd,9,3,135,2017-12-09,2017 WPA World 9-Ball Championship
1059,Mohammed Alkhashawi,John Morra,4,9,136,2017-12-09,2017 WPA World 9-Ball Championship
1060,Marco Teutscher,Ariel Casto,9,5,137,2017-12-09,2017 WPA World 9-Ball Championship
1061,Yang Ching-shun,Wu Jiaqing,5,9,138,2017-12-09,2017 WPA World 9-Ball Championship
1062,Naoyuki Ōi,John Morra,9,8,139,2017-12-09,2017 WPA World 9-Ball Championship
1063,Marco Teutscher,Wu Jiaqing,9,2,140,2017-12-09,2017 WPA World 9-Ball Championship
1064,Israel Rota,André Lackner,9,4,141,2017-12-09,2017 WPA World 9-Ball Championship
1065,Abdullah al-Yousef,Konrad Juszczyszyn,9,3,142,2017-12-09,2017 WPA World 9-Ball Championship
1066,Israel Rota,Jeremiah Naidoo,9,1,143,2017-12-09,2017 WPA World 9-Ball Championship
1067,Abdullah al-Yousef,Meshaal al-Murdhi,9,8,144,2017-12-09,2017 WPA World 9-Ball Championship
1068,Liu Cheng-chieh,Israel Rota,9,6,145,2017-12-09,2017 WPA World 9-Ball Championship
1069,Jeremiah Naidoo,Konrad Juszczyszyn,5,9,146,2017-12-09,2017 WPA World 9-Ball Championship
1070,Abdullah al-Yousef,Gerson Martínez,5,9,147,2017-12-09,2017 WPA World 9-Ball Championship
1071,André Lackner,Meshaal al-Murdhi,9,6,148,2017-12-09,2017 WPA World 9-Ball Championship
1072,Liu Cheng-chieh,Konrad Juszczyszyn,9,7,149,2017-12-09,2017 WPA World 9-Ball Championship
1073,Gerson Martínez,André Lackner,9,8,150,2017-12-09,2017 WPA World 9-Ball Championship
1074,Albin Ouschan,Abdullah al-Yousef,11,6,151,2017-12-09,2017 WPA World 9-Ball Championship
1075,Samuel Santos,Ryu Seung-woo,10,11,152,2017-12-09,2017 WPA World 9-Ball Championship
1076,Warren Kiamco,Kong Dejing,11,4,153,2017-12-09,2017 WPA World 9-Ball Championship
1077,Hiroshi Takenaka,Wu Kun-lin,4,11,154,2017-12-09,2017 WPA World 9-Ball Championship
1078,Alexander Kazakis,Bader al-Awadhi,8,11,155,2017-12-09,2017 WPA World 9-Ball Championship
1079,Martin Daigle,Hsieh Chia-chen,8,11,156,2017-12-09,2017 WPA World 9-Ball Championship
1080,Chang Yu-Lung,Mieszko Fortuński,11,8,157,2017-12-09,2017 WPA World 9-Ball Championship
1081,Xu Xiaocong,Thorsten Hohmann,5,11,158,2017-12-09,2017 WPA World 9-Ball Championship
1082,Carlo Biado,Daniel Tångudd,11,6,159,2017-12-09,2017 WPA World 9-Ball Championship
1083,Tomasz Kapłan,Wojciech Szewczyk,11,9,160,2017-12-09,2017 WPA World 9-Ball Championship
